hcp_name,num_articles,title,title_link,authors,publications,snippet
Jonas Bergh,30,[HTML][HTML] Growth-inhibitory and tumor-suppressive functions of p53 depend on its repression of CD44 expression,https://www.sciencedirect.com/science/article/pii/S009286740800754X,"S Godar, TA Ince, GW Bell, D Feldser, JL Donaher… ","Cell, 2008 ","The p53 tumor suppressor is a key mediator of cellular responses to various stresses. Here, 
we show that under conditions of basal physiologic and cell-culture stress, p53 inhibits 
expression of the CD44 cell-surface molecule via binding to a noncanonical p53-binding …"
Jonas Bergh,30,An interferon-related gene signature for DNA damage resistance is a predictive marker for chemotherapy and radiation for breast cancer,https://www.pnas.org/content/105/47/18490.short,"RR Weichselbaum, H Ishwaran… ","Proceedings of the …, 2008 ","Individualization of cancer management requires prognostic markers and therapy-predictive 
markers. Prognostic markers assess risk of disease progression independent of therapy, 
whereas therapy-predictive markers identify patients whose disease is sensitive or resistant to …"
Jonas Holm,10,[HTML][HTML] Prevalence and consequences of musculoskeletal symptoms in symphony orchestra musicians vary by gender: a cross-sectional study,https://bmcmusculoskeletdisord.biomedcentral.com/articles/10.1186/1471-2474-12-223,"HM Paarup, J Baelum, JW Holm… ","BMC …, 2011 ","Musculoskeletal symptoms are common in the neck, back, and upper limbs amongst 
musicians. Playing-related musculoskeletal disorders have been found to range from 32% 
to 87% with a tendency for female musicians to have more problems than males. Studies of …"
Jonas Holm,10,[HTML][HTML] Occurrence and co-existence of localized musculoskeletal symptoms and findings in work-attending orchestra musicians-an exploratory cross-sectional study,https://link.springer.com/article/10.1186/1756-0500-5-541,"HM Paarup, J Baelum, C Manniche, JW Holm… ","BMC research …, 2012 ","Due to ergonomic exposure musicians are at risk of work-related musculoskeletal disorders 
in the neck, back, and upper extremities. The literature confirms musculoskeletal problems 
in these anatomic regions among orchestra musicians. An explorative cross-sectional study …"
Jonas Holm,10,Mixed venous oxygen saturation predicts short-and long-term outcome after coronary artery bypass grafting surgery: a retrospective cohort analysis,https://academic.oup.com/bja/article-abstract/107/3/344/256918,"J Holm, E Håkanson, F Vánky… ","British journal of …, 2011 ","Background Complications of an inadequate haemodynamic state are a leading cause of 
morbidity and mortality after cardiac surgery. Unfortunately, commonly used methods to assess 
haemodynamic status are not well documented with respect to outcome. The aim of this …"
Jonas Holm,10,EuroSCORE II and N-terminal pro-B-type natriuretic peptide for risk evaluation: an observational longitudinal study in patients undergoing coronary artery bypass graft …,https://academic.oup.com/bja/article-abstract/113/1/75/2919908,"J Holm, M Vidlund, F Vánky, Ö Friberg… ","British journal of …, 2014 ","Background Postoperative heart failure remains the major cause of death after cardiac surgery. 
As N-terminal pro-B-type natriuretic peptide (NT-proBNP) is a predictor for postoperative 
heart failure, the aim was to evaluate if preoperative NT-proBNP could provide additional …"
Jonas Holm,10,[PDF][PDF] Increasing rate of angiotensin-converting enzyme inhibitor-related upper airway angio-oedema,https://ugeskriftet.dk/files/scientific_article_files/2018-12/a4449.pdf,"JPY Holm, T Ovesen ","Dan Med J, 2012 ","INTRODUCTION: The objective of this study was to evaluate whether the increased use of 
angiotensin-converting enzyme inhibitors has affected the rate of upper airway angiooedema 
(AE). In addition, we evaluated the presentation and treatment of patients with upper airway …"
Jonas Holm,10,Mixed venous oxygen saturation is a prognostic marker after surgery for aortic stenosis,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1399-6576.2009.02205.x,"J Holm, RE Håkanson, F Vánky… ","Acta …, 2010 ","Background: Adequate monitoring of the hemodynamic state is essential after cardiac surgery 
and is vital for medical decision making, particularly concerning hemodynamic management. 
Unfortunately, commonly used methods to assess the hemodynamic state are not well …"
Jonas Holm,10,Randomized trial of a left ventricular assist device as destination therapy versus guideline‐directed medical therapy in patients with advanced heart failure. Rationale …,https://onlinelibrary.wiley.com/doi/abs/10.1002/ejhf.1773,"K Karason, LH Lund, M Dalén… ","European journal of …, 2020 ","Aims Patients with advanced heart failure (AdHF) who are ineligible for heart transplantation 
(HTx) can become candidates for treatment with a left ventricular assist device (LVAD) in 
some countries, but not others. This reflects the lack of a systematic analysis of the usefulness …"
Jonas Holm,10,[HTML][HTML] Rise and fall of NT-proBNP in aortic valve intervention,https://openheart.bmj.com/content/5/1/e000739?cpetoc=&utm_source=trendmd&utm_medium=cpc&utm_campaign=oh&utm_content=consumer&utm_term=0-A,"H Hultkvist, J Holm, R Svedjeholm, F Vánky ","Open Heart, 2018 ","Objectives To describe the dynamics of N-terminal pro-B-type natriuretic peptide (NT-proBNP) 
from preoperative evaluation to 6-month follow-up in patients undergoing aortic valve 
intervention, and to evaluate NT-proBNP with regard to 1-year mortality. Methods At preoperative …"
Jonas Holm,10,Preoperative NT-proBNP independently predicts outcome in patients with acute coronary syndrome undergoing CABG,https://www.tandfonline.com/doi/abs/10.3109/14017431.2012.731518,"J Holm, M Vidlund, F Vanky, Ö Friberg… ","Scandinavian …, 2013 ","Objectives. The predictive value of preoperative N-terminal pro-B-type natriuretic peptide (NT-proBNP) 
was evaluated in patients with acute coronary syndrome undergoing coronary artery bypass 
grafting (CABG). Design. As a substudy to a clinical trial 383 patients with acute …"
Jonas Holm,10,NT-proBNP and postoperative heart failure in surgery for aortic stenosis,https://openheart.bmj.com/content/6/1/e001063.abstract,"H Jiang, F Vánky, H Hultkvist, J Holm, Y Yang… ","Open …, 2019 ","Objective Postoperative heart failure (PHF) after aortic valve replacement (AVR) for aortic 
stenosis (AS) may initially appear mild and transient but has serious long-term consequences. 
Methods to assess PHF are not well documented. We studied the association between N-…"
Jonas Holm,20,[HTML][HTML] Endovascular stenting of a LVAD outflow graft thrombosis,https://journals.lww.com/asaiojournal/fulltext/2017/01000/Endovascular_Stenting_of_a_LVAD_Outflow_Graft.21.aspx,"L Hubbert, C Forssell, J Baranowski, B Lindgren… ","Asaio …, 2017 ","We report the endovascular stenting of an outflow tract thrombosis in a left ventricular assist 
device in a patient with relative contraindications to sternotomy and pump exchange. This 
report highlights the importance of simultaneous prevention of stroke using filter devices in the …"
Jonas Holm,20,[HTML][HTML] The return-to-work process of individuals sick-listed because of whiplash-associated disorder: a three-year follow-up study in a Danish cohort of long-term …,https://bmcpublichealth.biomedcentral.com/articles/10.1186/1471-2458-14-113,"S Biering-Sørensen, A Møller… ","BMC Public …, 2014 ","The chronic course of whiplash-associated disorder (WAD) has implications for both the 
individual and society. It has been shown that up to 50% of patients have not yet returned to 
work six months after a whiplash injury. We wanted to study the return-to-work (RTW) process in …"
Jonas Holm,20,[HTML][HTML] GLUTAMICS—a randomized clinical trial on glutamate infusion in 861 patients undergoing surgery for acute coronary syndrome,https://www.sciencedirect.com/science/article/pii/S0022522312006083,"M Vidlund, E Håkanson, Ö Friberg… ","The Journal of thoracic …, 2012 ","Objective Glutamate has been claimed to protect the heart from ischemia and to facilitate 
metabolic and hemodynamic recovery after ischemia. The GLUTAmate for Metabolic Intervention 
in Coronary Surgery trial investigated whether an intravenous glutamate infusion given in …"
Jonas Holm,20,[HTML][HTML] Impact of underlying heart disease per se on the utility of preoperative NT-proBNP in adult cardiac surgery,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0192503,"H Jiang, H Hultkvist, J Holm, F Vanky, Y Yang… ","PloS one, 2018 ","Objective The primary aim was to investigate the role of underlying heart disease on 
preoperative NT-proBNP levels in patients admitted for adult cardiac surgery, after adjusting 
for the known confounders age, gender, obesity and renal function. The second aim was to …"
Jonas Holm,20,"Biomarker dynamics in cardiac surgery: a prospective observational study on MR-proADM, MR-proANP, hs-CRP and sP-selectin plasma levels in the perioperative …",https://www.tandfonline.com/doi/abs/10.1080/1354750X.2020.1748716,"J Holm, I Cederholm, U Alehagen, TL Lindahl… ","Biomarkers, 2020 ","Background: For many biomarkers in cardiac surgery, there is a lack of knowledge regarding 
the normal dynamics of plasma levels during the perioperative course. The aim of this study 
was to investigate the perioperative dynamics of MR-proADM, MR-proANP, hs-CRP and sP-…"
Jonas Holm,20,Improvement of cycloid psychosis following electroconvulsive therapy,https://www.tandfonline.com/doi/abs/10.1080/08039488.2017.1306579,"J Holm, O Brus, U Båve, M Landen… ","Nordic journal of …, 2017 ","Background: The treatment of choice for cycloid psychosis has traditionally been electroconvulsive 
therapy (ECT), but there is a lack of studies on its effectiveness. Aims: The primary aim 
of this register study was to determine the rates of remission and response after ECT for …"
Jonas Holm,20,[PDF][PDF] Pseudomonas aeruginosa in patients without cystic fibrosis is strongly associated with chronic obstructive lung disease,https://ugeskriftet.dk/files/scientific_article_files/2018-12/a4636.pdf,"JPY Holm, O Hilberg, N Noerskov-Lauritsen… ","Dan Med J, 2013 ","Dan Med J 2013; 609 (6): A4636 2 danish mEdical JOURnal Dan Med J 60/6 June 2013 
computed tomography (CT) of thorax, number of lung disease-related admissions and mortality. 
Finally, deterioration of lung function was evaluated by comparing the change in forced …"
Jonas Holm,20,[HTML][HTML] Utility of NT-proBNP as an objective marker of postoperative heart failure after coronary artery bypass surgery: a prospective observational study,https://perioperativemedicinejournal.biomedcentral.com/articles/10.1186/s13741-021-00194-4,"H Jiang, J Holm, Ö Friberg… ","Perioperative …, 2021 ","Postoperative heart failure (PHF) is the main cause for mortality after cardiac surgery but 
unbiased evaluation of PHF is difficult. We investigated the utility of postoperative NT-proBNP 
as an objective marker of PHF after coronary artery bypass surgery (CABG). Prospective study …"
Jonas Holm,20,[HTML][HTML] Copeptin release in cardiac surgery–a new biomarker to identify risk patients?,https://www.sciencedirect.com/science/article/pii/S1053077017305372,"J Holm, Z Szabó, U Alehagen, TL Lindahl… ","Journal of cardiothoracic …, 2018 ","Objective To describe the dynamics of copeptin in open cardiac surgery during the perioperative 
course. Design Prospective cohort study. Setting Single tertiary hospital. Participants Twenty 
patients scheduled for open cardiac surgery procedures with cardiopulmonary bypass (…"
Jonas Holm,20,"[HTML][HTML] Attitudes, Barriers, and Concerns Regarding Telemedicine Among Swedish Primary Care Physicians: A Qualitative Study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8646113/,"H Glock, VM Nymberg, BB Bolmsjö, J Holm… ","… journal of general …, 2021 ","Purpose The primary care physician’s traditional patient contacts are challenged by the rapidly 
accelerating digital transformation. In a quantitative survey analysis based on the theory of 
planned behavior, we found high behavioral intention to use telemedicine among Swedish …"
Jonas Holm,30,Upper limb disorders among biomedical laboratory workers using pipettes,https://www.tandfonline.com/doi/abs/10.1080/2331205X.2016.1256849,"JW Holm, OS Mortensen, F Gyntelberg ","Cogent Medicine, 2016 ","Laboratory workers engaged with biomedical work often process series of specimens by 
repetitive or static manual activities. The widespread use of stamp pipettes has in particular 
been suspected to entail upper-limb disorders. Our primary aim was to test, if cumulated pipette …"
Jonas Holm,30,[HTML][HTML] The S-100B substudy of the GLUTAMICS trial: Glutamate infusion not associated with sustained elevation of plasma S-100B after coronary surgery,https://www.sciencedirect.com/science/article/pii/S0261561409002027,"M Vidlund, J Holm, E Håkanson, Ö Friberg… ","Clinical Nutrition, 2010 ","Background & aims Concerns have been raised about potential neurological injury related 
to exogenous glutamate. In cardiac surgery glutamate has been administered as a putative 
cardioprotective agent by cardioplegia or intravenous infusion. In the GLUTAMICS trial, in …"
Jonas Holm,30,[HTML][HTML] Post hoc analysis of the glutamics–trial: intravenous glutamate infusion and use of inotropic drugs after cabg,https://link.springer.com/article/10.1186/s12871-016-0216-z,"M Vidlund, B Tajik, E Håkanson, Ö Friberg, J Holm… ","BMC …, 2015 ","Intravenous glutamate reduced the risk of developing severe circulatory failure after isolated 
coronary artery bypass graft surgery (CABG) for acute coronary syndrome (ACS) in a double-blind 
randomised clinical trial (GLUTAMICS-ClinicalTrials.gov Identifier: NCT00489827 ). …"
Jonas Holm,30,Local Biomarkers Involved in the Interplay between Obesity and Breast Cancer,https://www.mdpi.com/1405046,"JB Holm, AH Rosendahl, S Borgquist ","Cancers, 2021 ","Simple Summary Breast cancer is the second most common cancer in women worldwide. 
The risk of developing breast cancer depends on various mechanisms, such as age, heredity, 
reproductive factors, physical inactivity, and obesity. Obesity increases the risk of breast …"
Jonas Holm,30,Early experience of implantation of a new pulsatile total artificial heart (tah) in the pig,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1087728,"Z Szabó, J Holm, A Najar, G Hellers… ","Journal of Clinical & …, 2017 ","The shortage of donor hearts and the physiological impact of pulsatile perfusion have driven 
technical innovation research efforts to create a positive displacement total artificial heart that 
can produce pulsatile flow and has a reasonable size for long-term assist in chronic heart …"
Jonas Holm,30,[HTML][HTML] Modest associations between self-reported physical workload and neck trouble: a population-based twin control study,https://link.springer.com/article/10.1007/s00420-012-0755-7,"JW Holm, J Hartvigsen, S Lings, KO Kyvik ","International archives of …, 2013 ","Objectives To investigate the relationship between self-reported physical workload and neck 
trouble (NT) in twins. Additionally, to explore whether the relationship between physical 
workload and NT is influenced by genetic factors. Methods A twin control study was performed …"
Jonas Holm,30,[PDF][PDF] The impact of glutamate infusion on postoperative NT-proBNP in patients undergoing coronary artery bypass surgery: a randomized study,https://link.springer.com/content/pdf/10.1186/s12967-020-02351-7.pdf,"H Jiang, J Holm, M Vidlund, F Vanky, Ö Friberg… ","Journal of translational …, 2020 ","Background Glutamate, a key intermediate in myocardial metabolism, may enhance myocardial 
recovery after ischemia and possibly reduce the incidence and severity of postoperative 
heart failure in coronary artery bypass surgery (CABG). N-terminal pro-B-type natriuretic …"
Jonas Holm,30,[PDF][PDF] Forgiftning med muldvarpegasningsmidlet aluminiumfosfid,http://www.afdelingz.dk/acrobat/ufl3896_muldvarpegift.pdf,"TS Andersen, JW Holm, TS Andersen ","Ugeskr Laeger, 1996 ","I Danmark anvendes aluminiumfosfid (AlP)–den toksiske bestanddel i Mortalin muldvarpe-og 
mosegrisegas–til bekæmpelse af såvel disse dyr som til gasning af skadedyr i korn-og 
frølagre. I perioden 1970-1990 har giftinformationen, Rigshospitalet, registreret 13 mulige, …"
Jonas Holm,30,A new total artificial heart concept allowing replacement or support of the native heart,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1192685,"HC Ahn, J Holm, A Najar, G Hellers… ","Journal of Clinical & …, 2018 ","A total artificial heart (TAH) is typically used to bridge the time to heart transplantation. A 
device designed by Robert Jarvik has been improved through the years and under the name 
of Syncardia™ this has been the most successful commercially available TAH so far. Since …"
Jonas Holm,30,[PDF][PDF] Newly diagnosed obstructive sleep apnoea and type 2 diabetes mellitus,https://ugeskriftet.dk/files/scientific_article_files/2018-08/a5390.pdf,"AR Jacobsen, F Eriksen, L Thorup, LB Skødeberg… ","Dan Med J, 2017 ","Methods: This retrospective observational study was based on data from a cohort including 
all patients offered continuous positive airway pressure therapy in the course of a 14-month 
period after being referred to a sleep disorders clinic. results: A total of 54 of 696 (7.8%) …"
Jörn Schneede,10,Hyperhomocysteinemia and elevated methylmalonic acid indicate a high prevalence of cobalamin deficiency in Asian Indians,https://academic.oup.com/ajcn/article-abstract/74/2/233/4739627,"H Refsum, CS Yajnik, M Gadkari… ","… American journal of …, 2001 ","Background: In India, most people adhere to a vegetarian diet, which may lead to cobalamin 
deficiency. Objective: The objective was to examine indicators of cobalamin status in Asian 
Indians. Design: The study population included 204 men and women aged 27–55 y from …"
Jörn Schneede,10,Determinants and vitamin responsiveness of intermediate hyperhomocysteinemia (> or= 40 micromol/liter). The Hordaland Homocysteine Study.,https://www.jci.org/articles/view/119024,"AB Guttormsen, PM Ueland, I Nesthus… ","The Journal of …, 1996 ","From 1992-93, we screened 18,043 subjects, aged 40-67 yr, and found 67 cases (0.4%) with 
total plasma homocysteine (tHcy) > or = 40 micromol/liter. Compared to 329 controls, the 
cases had lower plasma folate and cobalamin levels, lower intake of vitamin supplements, …"
Jörn Schneede,10,Oral cyanocobalamin supplementation in older people with vitamin B12 deficiency: a dose-finding trial,https://jamanetwork.com/journals/jamainternalmedicine/article-abstract/486565,"SJPM Eussen, LC de Groot, R Clarke… ","Archives of internal …, 2005 ","Background Supplementation with high doses of oral cobalamin is as effective as cobalamin 
administered by intramuscular injection to correct plasma markers of vitamin B 12 deficiency, 
but the effects of lower oral doses of cobalamin on such markers are uncertain. Methods …"
Jörn Schneede,10,"Effect of oral vitamin B-12 with or without folic acid on cognitive function in older people with mild vitamin B-12 deficiency: a randomized, placebo-controlled trial–",https://academic.oup.com/ajcn/article-abstract/84/2/361/4881815,"SJ Eussen, LC de Groot, LW Joosten… ","… American journal of …, 2006 ","Background: Vitamin B-12 deficiency is associated with cognitive impairment in older people. 
However, evidence from randomized trials of the effects of vitamin B-12 supplementation on 
cognitive function is limited and inconclusive. Objective: The objective was to investigate …"
Jörn Schneede,10,Long-term effectiveness of sigmoidoscopy screening on colorectal cancer incidence and mortality in women and men: a randomized trial,https://www.acpjournals.org/doi/abs/10.7326/M17-1441,"Ø Holme, M Løberg, M Kalager… ","Annals of internal …, 2018 ","Background: The long-term effects of sigmoidoscopy screening on colorectal cancer (CRC) 
incidence and mortality in women and men are unclear. Objective: To determine the 
effectiveness of flexible sigmoidoscopy screening after 15 years of follow-up in women and men. …"
Jörn Schneede,10,Cobalamin and folate status in infants and young children in a low-to-middle income community in India,https://academic.oup.com/ajcn/article-abstract/86/5/1302/4650655,"S Taneja, N Bhandari, TA Strand… ","… American journal of …, 2007 ","Background: Population-based data on the prevalence of cobalamin and folate deficiency 
in India are lacking. Objective: The objective was to measure the prevalence of cobalamin 
and folate deficiency among children aged 6–30 mo residing in a low-to-middle income …"
Jörn Schneede,10,Longitudinal study of the effect of pregnancy on maternal and fetal cobalamin status in healthy women and their offspring,https://academic.oup.com/jn/article-abstract/137/8/1863/4664914,"MM Murphy, AM Molloy, PM Ueland… ","The Journal of …, 2007 ","Compromised cobalamin status during pregnancy may put both mother and child at risk of 
deficiency during lactation and subsequent development. We investigated whether changes 
in cobalamin status during pregnancy are associated with impaired status in the mother and …"
Jörn Schneede,10,Facts and recommendations about total homocysteine determinations: an expert opinion,https://academic.oup.com/clinchem/article-abstract/50/1/3/5639032,"H Refsum, AD Smith, PM Ueland, E Nexo… ","Clinical …, 2004 ","Background: Measurement of plasma total homocysteine has become common as new methods 
have been introduced. A wide range of disorders are associated with increased concentrations 
of total homocysteine. The purpose of this review is to provide an international expert …"
Jörn Schneede,10,[HTML][HTML] Biological and clinical implications of the MTHFR C677T polymorphism,https://www.sciencedirect.com/science/article/pii/S0165614700016758,"PM Ueland, S Hustad, J Schneede, H Refsum… ","Trends in …, 2001 ","The enzyme methylenetetrahydrofolate reductase (MTHFR) directs folate species either to DNA 
synthesis or to homocysteine (Hcy) remethylation. The common MTHFR C677T polymorphism 
affects the activity of the enzyme and hence folate distribution. Under conditions of …"
Jörn Schneede,10,Low bone mineral density and bone mineral content are associated with low cobalamin status in adolescents,https://link.springer.com/article/10.1007/s00394-004-0531-x,"RAM Dhonukshe-Rutten, M van Dusseldorp… ","European journal of …, 2005 ","Background Cobalamin deficiency is prevalent in vegetarians and has been associated with 
increased risk of osteoporosis. Aim of the study To examine the association between cobalamin 
status and bone mineral density in adolescents formerly fed a macrobiotic diet and in …"
Jörn Schneede,20,Drug-related hospital admissions among old people with dementia,https://link.springer.com/article/10.1007/s00228-016-2084-3,"M Gustafsson, M Sjölander, B Pfister, J Jonsson… ","European journal of …, 2016 ","Purpose Drug treatment associated problems are common and are the cause of a large proportion 
of hospitalizations in old people. People with dementia are especially at risk of drug-related 
problems. The objectives of this study were to assess the occurrence and character of …"
Jörn Schneede,20,Effect of flexible sigmoidoscopy screening on colorectal cancer incidence and mortality: a randomized clinical trial,https://jamanetwork.com/journals/jama/article-abstract/1895247,"Ø Holme, M Løberg, M Kalager, M Bretthauer… ","Jama, 2014 ","Importance Colorectal cancer is a major health burden. Screening is recommended in many 
countries. Objective To estimate the effectiveness of flexible sigmoidoscopy screening on 
colorectal cancer incidence and mortality in a population-based trial. Design, Setting, and …"
Jörn Schneede,20,Riboflavin as a determinant of plasma total homocysteine: effect modification by the methylenetetrahydrofolate reductase C677T polymorphism,https://academic.oup.com/clinchem/article-abstract/46/8/1065/5641277,"S Hustad, PM Ueland, SE Vollset, Y Zhang… ","Clinical …, 2000 ","Background: Plasma total homocysteine (tHcy) is a risk factor for cardiovascular disease. 
tHcy concentrations are partly determined by folate, cobalamin, and vitamin B 6 status, and 
methylenetetrahydrofolate reductase (MTHFR) and other flavoenzymes are important for the …"
Jörn Schneede,20,Signs of impaired cognitive function in adolescents with marginal cobalamin status,https://academic.oup.com/ajcn/article-abstract/72/3/762/4729440,"MWJ Louwman, M van Dusseldorp… ","… American journal of …, 2000 ","Background: Lack of cobalamin may lead to neurologic disorders, which have been reported 
in strict vegetarians. Objective: The objective of this study was to investigate whether cognitive 
functioning is affected in adolescents (aged 10–16 y) with marginal cobalamin status as a …"
Jörn Schneede,20,Screening for vitamin B-12 and folate deficiency in older persons,https://academic.oup.com/ajcn/article-abstract/77/5/1241/4689831,"R Clarke, H Refsum, J Birks, JG Evans… ","… American journal of …, 2003 ","Background: Vitamin B-12 deficiency is usually accompanied by elevated concentrations of 
serum total homocysteine (tHcy) and methylmalonic acid (MMA). Folate deficiency also results 
in elevated tHcy. Measurement of these metabolites can be used to screen for functional …"
Jörn Schneede,20,Low vitamin B-12 status and risk of cognitive decline in older adults,https://academic.oup.com/ajcn/article-abstract/86/5/1384/4650721,"R Clarke, J Birks, E Nexo, PM Ueland… ","… American journal of …, 2007 ","Background: Elevated total homocysteine (tHcy) concentrations have been associated with 
cognitive impairment, but it is unclear whether low vitamin B-12 or folate status is responsible 
for cognitive decline. Objective: We examined the associations of cognitive decline with …"
Jörn Schneede,20,"[HTML][HTML] VKORC1-1639G> A, CYP2C9, EPHX1 691A> G genotype, body weight, and age are important predictors for warfarin maintenance doses in patients with …",https://link.springer.com/article/10.1007/s00228-010-0863-9,"Q Gu, Y Kong, J Schneede, YB Xiao, L Chen… ","European journal of …, 2010 ","Objective To investigate the contribution of genetic polymorphisms of vitamin K epoxide 
reductase complex subunit 1 gene VKORC1-1639G>A, cytochrome P450 2C9 gene (CYP2C9), 
EPHXI, and clinical factors to warfarin sensitivity in southwest Chinese Han patients with …"
Jörn Schneede,20,Dietary folate intake and breast cancer risk: European prospective investigation into cancer and nutrition,https://academic.oup.com/jnci/article-abstract/107/1/dju367/903285,"J De Batlle, P Ferrari, V Chajes, JY Park… ","Journal of the …, 2015 ","Background: There is limited evidence on the association between dietary folate intake and 
the risk of breast cancer (BC) by hormone receptor expression in the tumors. We investigated 
the relationship between dietary folate and BC risk using data from the European …"
Jörn Schneede,20,Clinical relevance of low serum vitamin B12 concentrations in older people: the Banbury B12 study,https://academic.oup.com/ageing/article-abstract/35/4/416/22440,"H Hin, R Clarke, P Sherliker, W Atoyebi… ","Age and …, 2006 ","Background: low vitamin B12 concentrations are common in older people, but the clinical 
relevance of biochemical evidence of vitamin B12 deficiency in the absence of anaemia is 
uncertain. Objective: to examine associations of cognitive impairment, depression and …"
Jörn Schneede,20,Large‐scale population‐based metabolic phenotyping of thirteen genetic polymorphisms related to one‐carbon metabolism,https://onlinelibrary.wiley.com/doi/abs/10.1002/humu.20522,"Å Fredriksen, K Meyer, PM Ueland, SE Vollset… ","Human …, 2007 ","Several polymorphisms of genes involved in one‐carbon metabolism have been identified. 
The reported metabolic phenotypes are often based on small studies providing inconsistent 
results. This large‐scale study of 10,601 population‐based samples was carried out to …"
Jörn Schneede,30,Plasma concentrations of homocysteine and other aminothiol compounds are related to food intake in healthy human subjects,https://academic.oup.com/jn/article-abstract/124/10/1934/4724110,"AB Guttormsen, J Schneede, T Fiskerstrand… ","The Journal of …, 1994 ","We investigated total, free and protein-bound plasma homocysteine, cysteine and 
cysteinylglycine in 13 subjects aged 24–29 y after a breakfast at 0900 h containing 15–18 g of 
protein and a dinner at 1500 h containing ∼50 g of protein. Twelve subjects had normal fasting …"
Jörn Schneede,30,Quantification of methylmalonic acid in human plasma with hydrophilic interaction liquid chromatography separation and mass spectrometric detection,https://academic.oup.com/clinchem/article-abstract/54/12/2028/5628670,"HA Lakso, P Appelblad, J Schneede ","Clinical chemistry, 2008 ","Background: Measurement of methylmalonic acid (MMA) in serum or plasma is useful for 
diagnosing cobalamin deficiency. We developed a method for quantifying MMA in plasma 
based on hydrophilic interaction liquid chromatography (HILIC) and single-stage negative …"
Jörn Schneede,30,[HTML][HTML] Biological and environmental determinants of plasma homocysteine,https://www.thieme-connect.com/products/ejournals/html/10.1055/s-2000-8471,"JØRN SCHNEEDE, H Refsum… ","Seminars in thrombosis …, 2000 ","This article gives an overview over common physiological, lifestyle, and pathological 
conditions that may modulate the homocysteine status. The interplay of several environmental 
factors, including age, gender, nutrition, smoking, and coffee consumption and physical activity …"
Jörn Schneede,30,[HTML][HTML] The methylenetetrahydrofolate reductase 677C→ T polymorphism as a modulator of a B vitamin network with major effects on homocysteine metabolism,https://www.sciencedirect.com/science/article/pii/S0002929707609409,"S Hustad, Ø Midttun, J Schneede, SE Vollset… ","The American Journal of …, 2007 ","Folates are carriers of one-carbon units and are metabolized by 5,10-methylenetetrahydrofolate 
reductase (MTHFR) and other enzymes that use riboflavin, cobalamin, or vitamin B6 as 
cofactors. These B vitamins are essential for the remethylation and transsulfuration of …"
Jörn Schneede,30,Vitamin B-6 and colorectal cancer risk: a prospective population-based study using 3 distinct plasma markers of vitamin B-6 status,https://academic.oup.com/ajcn/article-abstract/105/4/897/4569716,"B Gylling, R Myte, J Schneede… ","… American journal of …, 2017 ","Background: Higher plasma concentrations of the vitamin B-6 marker pyridoxal 5′-phosphate 
(PLP) have been associated with reduced colorectal cancer (CRC) risk. Inflammatory 
processes, including vitamin B-6 catabolism, could explain such findings. Objective: We …"
Jörn Schneede,30,"Detection of Vitamin B12 Deficiency in Older People by Measuring Vitamin B12 or the Active Fraction of Vitamin B12, Holotranscobalamin",https://academic.oup.com/clinchem/article-abstract/53/5/963/5627506,"R Clarke, P Sherliker, H Hin, E Nexo, AM Hvas… ","Clinical …, 2007 ","Background: Impaired vitamin B 12 function and decreased vitamin B 12 status have been 
associated with neurological and cognitive impairment. Current assays analyze total vitamin 
B 12 concentration, only a small percentage of which is metabolically active. Concentrations …"
Jörn Schneede,30,"Riboflavin, flavin mononucleotide, and flavin adenine dinucleotide in human plasma and erythrocytes at baseline and after low-dose riboflavin supplementation",https://academic.oup.com/clinchem/article-abstract/48/9/1571/5642286,"S Hustad, MC McKinley, H McNulty… ","Clinical …, 2002 ","Background: Vitamin B 2 exists in blood as riboflavin and its cofactors, flavin mononucleotide 
(FMN) and FAD. The erythrocyte glutathione reductase activation coefficient (EGRAC) 
has traditionally been used to assess vitamin B 2 status in humans. We investigated the …"
Jörn Schneede,30,Reduction in the use of potentially inappropriate drugs among old people living in geriatric care units between 2007 and 2013,https://link.springer.com/article/10.1007/s00228-015-1825-z,"M Gustafsson, PO Sandman, S Karlsson… ","European journal of …, 2015 ","Purpose The aims of this study were to investigate trends in the prevalence of potentially 
inappropriate drug use among old people living in geriatric care units in the county of Västerbotten 
between 2007 and 2013 using six national quality indicators and to assess the impact of …"
Jörn Schneede,30,[HTML][HTML] Pharmacist participation in hospital ward teams and hospital readmission rates among people with dementia: a randomized controlled trial,https://link.springer.com/article/10.1007/s00228-017-2249-8,"M Gustafsson, M Sjölander, B Pfister, J Jonsson… ","European journal of …, 2017 ","Purpose To assess whether comprehensive medication reviews conducted by clinical 
pharmacists as part of a healthcare team reduce drug-related hospital readmission rates among 
people with dementia or cognitive impairment. Methods This randomized controlled trial was …"
